Time,Predicted,Truth,time,x,y,Predicted_x,Predicted_y,Truth_x,Truth_y,errors,errors_m
2023-08-11 14:46:00,11,3,2023-08-11 14:46:00,480.0,-7680.0,480.0,-7520.0,480.0,-7680.0,160.0,1.6
2023-08-11 14:46:00,17,129,2023-08-11 14:46:00,1440.0,-7680.0,160.0,-7360.0,1440.0,-7680.0,1319.3938001976514,13.1939
2023-08-11 14:46:00,4,2,2023-08-11 14:46:00,320.0,-7680.0,640.0,-7680.0,320.0,-7680.0,320.0,3.2
2023-08-11 14:46:00,4,1,2023-08-11 14:46:00,160.0,-7680.0,640.0,-7680.0,160.0,-7680.0,480.0,4.8
2023-08-11 14:46:00,4,0,2023-08-11 14:46:00,0.0,-7680.0,640.0,-7680.0,0.0,-7680.0,640.0,6.4
2023-08-11 14:47:00,33,7,2023-08-11 14:47:00,1120.0,-7680.0,1280.0,-7520.0,1120.0,-7680.0,226.27416997969522,2.2627
2023-08-11 14:47:00,33,6,2023-08-11 14:47:00,960.0,-7680.0,1280.0,-7520.0,960.0,-7680.0,357.77087639996637,3.5777
2023-08-11 14:47:00,11,5,2023-08-11 14:47:00,800.0,-7680.0,480.0,-7520.0,800.0,-7680.0,357.77087639996637,3.5777
2023-08-11 14:47:00,11,4,2023-08-11 14:47:00,640.0,-7680.0,480.0,-7520.0,640.0,-7680.0,226.27416997969522,2.2627
2023-08-11 14:48:00,10,12,2023-08-11 14:48:00,640.0,-7520.0,320.0,-7520.0,640.0,-7520.0,320.0,3.2
2023-08-11 14:48:00,26,9,2023-08-11 14:48:00,160.0,-7520.0,320.0,-7200.0,160.0,-7520.0,357.77087639996637,3.5777
2023-08-11 14:48:00,10,11,2023-08-11 14:48:00,480.0,-7520.0,320.0,-7520.0,480.0,-7520.0,160.0,1.6
2023-08-11 14:48:00,26,10,2023-08-11 14:48:00,320.0,-7520.0,320.0,-7200.0,320.0,-7520.0,320.0,3.2
2023-08-11 14:48:00,26,8,2023-08-11 14:48:00,0.0,-7520.0,320.0,-7200.0,0.0,-7520.0,452.54833995939043,4.5255
2023-08-11 14:49:00,10,13,2023-08-11 14:49:00,800.0,-7520.0,320.0,-7520.0,800.0,-7520.0,480.0,4.8
2023-08-11 14:49:00,19,16,2023-08-11 14:49:00,0.0,-7360.0,480.0,-7360.0,0.0,-7360.0,480.0,4.8
2023-08-11 14:49:00,32,14,2023-08-11 14:49:00,960.0,-7520.0,1280.0,-7680.0,960.0,-7520.0,357.77087639996637,3.5777
2023-08-11 14:49:00,32,15,2023-08-11 14:49:00,1120.0,-7520.0,1280.0,-7680.0,1120.0,-7520.0,226.27416997969522,2.2627
2023-08-11 14:49:00,19,17,2023-08-11 14:49:00,160.0,-7360.0,480.0,-7360.0,160.0,-7360.0,320.0,3.2
2023-08-11 14:50:00,19,19,2023-08-11 14:50:00,480.0,-7360.0,480.0,-7360.0,480.0,-7360.0,0.0,0.0
2023-08-11 14:50:00,19,18,2023-08-11 14:50:00,320.0,-7360.0,480.0,-7360.0,320.0,-7360.0,160.0,1.6
2023-08-11 14:50:00,11,20,2023-08-11 14:50:00,640.0,-7360.0,480.0,-7520.0,640.0,-7360.0,226.27416997969522,2.2627
2023-08-11 14:50:00,11,21,2023-08-11 14:50:00,800.0,-7360.0,480.0,-7520.0,800.0,-7360.0,357.77087639996637,3.5777
2023-08-11 14:50:00,11,22,2023-08-11 14:50:00,960.0,-7360.0,480.0,-7520.0,960.0,-7360.0,505.9644256269407,5.0596
2023-08-11 14:51:00,11,23,2023-08-11 14:51:00,1120.0,-7360.0,480.0,-7520.0,1120.0,-7360.0,659.6969000988257,6.597
2023-08-11 14:51:00,16,25,2023-08-11 14:51:00,160.0,-7200.0,0.0,-7360.0,160.0,-7200.0,226.27416997969522,2.2627
2023-08-11 14:51:00,16,26,2023-08-11 14:51:00,320.0,-7200.0,0.0,-7360.0,320.0,-7200.0,357.77087639996637,3.5777
2023-08-11 14:51:00,11,27,2023-08-11 14:51:00,480.0,-7200.0,480.0,-7520.0,480.0,-7200.0,320.0,3.2
2023-08-11 14:51:00,11,28,2023-08-11 14:51:00,640.0,-7200.0,480.0,-7520.0,640.0,-7200.0,357.77087639996637,3.5777
2023-08-11 14:51:00,16,24,2023-08-11 14:51:00,0.0,-7200.0,0.0,-7360.0,0.0,-7200.0,160.0,1.6
2023-08-11 14:52:00,31,31,2023-08-11 14:52:00,1120.0,-7200.0,1120.0,-7200.0,1120.0,-7200.0,0.0,0.0
2023-08-11 14:52:00,11,29,2023-08-11 14:52:00,800.0,-7200.0,480.0,-7520.0,800.0,-7200.0,452.54833995939043,4.5255
2023-08-11 14:52:00,11,30,2023-08-11 14:52:00,960.0,-7200.0,480.0,-7520.0,960.0,-7200.0,576.8882040742383,5.7689
2023-08-11 14:53:00,35,32,2023-08-11 14:53:00,1280.0,-7680.0,1280.0,-7200.0,1280.0,-7680.0,480.0,4.8
2023-08-11 14:53:00,31,24,2023-08-11 14:53:00,0.0,-7200.0,1120.0,-7200.0,0.0,-7200.0,1120.0,11.2
2023-08-11 14:54:00,40,37,2023-08-11 14:54:00,1280.0,-6880.0,1280.0,-6400.0,1280.0,-6880.0,480.0,4.8
2023-08-11 14:54:00,35,35,2023-08-11 14:54:00,1280.0,-7200.0,1280.0,-7200.0,1280.0,-7200.0,0.0,0.0
2023-08-11 14:54:00,40,36,2023-08-11 14:54:00,1280.0,-7040.0,1280.0,-6400.0,1280.0,-7040.0,640.0,6.4
2023-08-11 14:54:00,40,38,2023-08-11 14:54:00,1280.0,-6720.0,1280.0,-6400.0,1280.0,-6720.0,320.0,3.2
2023-08-11 14:54:00,35,33,2023-08-11 14:54:00,1280.0,-7520.0,1280.0,-7200.0,1280.0,-7520.0,320.0,3.2
2023-08-11 14:54:00,35,34,2023-08-11 14:54:00,1280.0,-7360.0,1280.0,-7200.0,1280.0,-7360.0,160.0,1.6
2023-08-11 14:55:00,40,40,2023-08-11 14:55:00,1280.0,-6400.0,1280.0,-6400.0,1280.0,-6400.0,0.0,0.0
2023-08-11 14:55:00,40,39,2023-08-11 14:55:00,1280.0,-6560.0,1280.0,-6400.0,1280.0,-6560.0,160.0,1.6
2023-08-11 14:55:00,40,41,2023-08-11 14:55:00,1280.0,-6240.0,1280.0,-6400.0,1280.0,-6240.0,160.0,1.6
2023-08-11 14:55:00,41,43,2023-08-11 14:55:00,1280.0,-5920.0,1280.0,-6240.0,1280.0,-5920.0,320.0,3.2
